46	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=A	reason=course	studytime=2	failures=0	schoolsup=yes	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=2	health=5	absences=5
47	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=A	reason=home	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=3	health=3	absences=6
48	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=4	failures=0	schoolsup=no	famsup=no	activities=yes	higher=yes	internet=yes	romantic=no	freetime=2	health=2	absences=3
49	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=no	romantic=no	freetime=3	health=5	absences=2
50	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=other	studytime=2	failures=1	schoolsup=yes	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=4	health=3	absences=2
51	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=T	reason=course	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=3	health=4	absences=2
52	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=T	reason=other	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=3	health=5	absences=2
53	18	school=GP	sex=M	age=1	address=U	famsize=LE3	Pstatus=A	reason=other	studytime=1	failures=1	schoolsup=no	famsup=no	activities=no	higher=yes	internet=no	romantic=no	freetime=5	health=5	absences=4
54	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=1	failures=0	schoolsup=yes	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=3	health=5	absences=1
55	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=A	reason=other	studytime=1	failures=0	schoolsup=no	famsup=no	activities=no	higher=yes	internet=yes	romantic=no	freetime=3	health=1	absences=4
56	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=A	reason=other	studytime=2	failures=0	schoolsup=no	famsup=no	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=3	health=2	absences=5
57	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=A	reason=reputation	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=1	absences=1
58	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=no	romantic=no	freetime=2	health=5	absences=3
59	18	school=GP	sex=M	age=1	address=U	famsize=LE3	Pstatus=T	reason=home	studytime=2	failures=0	schoolsup=yes	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=5	absences=2
60	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=2	health=5	absences=2
61	18	school=GP	sex=F	age=1	address=R	famsize=GT3	Pstatus=T	reason=other	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=no	romantic=no	freetime=4	health=4	absences=4
62	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=1	failures=0	schoolsup=yes	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=5	health=5	absences=4
63	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=T	reason=reputation	studytime=2	failures=0	schoolsup=yes	famsup=no	activities=yes	higher=yes	internet=yes	romantic=no	freetime=4	health=1	absences=3
64	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=3	failures=0	schoolsup=yes	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=4	health=4	absences=2
65	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=T	reason=reputation	studytime=2	failures=0	schoolsup=yes	famsup=no	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=4	health=2	absences=1
66	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=T	reason=course	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=4	health=1	absences=2
67	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=A	reason=reputation	studytime=4	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=3	health=3	absences=3
68	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=4	failures=0	schoolsup=yes	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=3	health=5	absences=3
69	18	school=GP	sex=F	age=1	address=R	famsize=LE3	Pstatus=T	reason=reputation	studytime=2	failures=0	schoolsup=yes	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=1	health=4	absences=2
70	18	school=GP	sex=F	age=1	address=R	famsize=LE3	Pstatus=T	reason=reputation	studytime=4	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=4	health=3	absences=6
71	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=4	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=3	health=5	absences=1
72	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=4	failures=0	schoolsup=no	famsup=no	activities=no	higher=yes	internet=yes	romantic=no	freetime=3	health=3	absences=1
73	18	school=GP	sex=F	age=1	address=R	famsize=GT3	Pstatus=T	reason=reputation	studytime=2	failures=2	schoolsup=yes	famsup=yes	activities=no	higher=yes	internet=yes	romantic=yes	freetime=3	health=5	absences=2
74	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=1	failures=0	schoolsup=no	famsup=no	activities=yes	higher=yes	internet=no	romantic=no	freetime=3	health=5	absences=2
75	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=2	failures=0	schoolsup=yes	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=5	absences=6
76	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=5	absences=4
77	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=4	failures=0	schoolsup=no	famsup=no	activities=yes	higher=yes	internet=yes	romantic=no	freetime=4	health=1	absences=5
78	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=4	failures=0	schoolsup=no	famsup=no	activities=no	higher=yes	internet=yes	romantic=yes	freetime=2	health=3	absences=1
79	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=1	failures=3	schoolsup=yes	famsup=yes	activities=yes	higher=no	internet=yes	romantic=no	freetime=5	health=3	absences=2
80	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=4	health=3	absences=6
81	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=1	failures=0	schoolsup=yes	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=2	health=3	absences=2
82	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=3	failures=0	schoolsup=yes	famsup=no	activities=no	higher=yes	internet=yes	romantic=no	freetime=3	health=5	absences=3
83	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=T	reason=reputation	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=4	health=5	absences=5
84	18	school=GP	sex=M	age=1	address=U	famsize=LE3	Pstatus=T	reason=home	studytime=2	failures=0	schoolsup=no	famsup=no	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=4	absences=3
85	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=4	absences=2
86	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=2	failures=2	schoolsup=no	famsup=no	activities=no	higher=yes	internet=yes	romantic=yes	freetime=4	health=5	absences=4
87	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=T	reason=course	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=no	romantic=no	freetime=3	health=2	absences=3
88	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=3	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=1	absences=3
89	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=2	failures=1	schoolsup=no	famsup=no	activities=yes	higher=yes	internet=yes	romantic=no	freetime=4	health=3	absences=6
90	18	school=GP	sex=M	age=1	address=U	famsize=LE3	Pstatus=A	reason=reputation	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=no	romantic=no	freetime=1	health=5	absences=6
91	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=3	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=yes	romantic=yes	freetime=3	health=4	absences=1
92	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=1	failures=0	schoolsup=no	famsup=no	activities=yes	higher=yes	internet=yes	romantic=no	freetime=5	health=1	absences=3
93	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=T	reason=home	studytime=2	failures=0	schoolsup=yes	famsup=yes	activities=no	higher=yes	internet=no	romantic=no	freetime=3	health=2	absences=3
94	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=1	absences=1
95	18	school=GP	sex=M	age=1	address=U	famsize=LE3	Pstatus=T	reason=reputation	studytime=4	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=4	absences=4
96	18	school=GP	sex=F	age=1	address=R	famsize=GT3	Pstatus=T	reason=home	studytime=4	failures=1	schoolsup=yes	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=1	health=1	absences=2
97	18	school=GP	sex=M	age=1	address=R	famsize=GT3	Pstatus=T	reason=reputation	studytime=1	failures=0	schoolsup=yes	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=4	absences=2
98	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=no	higher=yes	internet=no	romantic=yes	freetime=3	health=5	absences=2
99	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=1	failures=0	schoolsup=no	famsup=no	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=1	absences=4
100	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=3	failures=0	schoolsup=yes	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=3	health=3	absences=1
101	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=other	studytime=1	failures=0	schoolsup=yes	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=5	health=4	absences=6
102	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=other	studytime=3	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=4	health=4	absences=1
103	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=1	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=5	absences=3
104	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=2	failures=0	schoolsup=yes	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=3	health=2	absences=6
105	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=A	reason=course	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=4	health=1	absences=1
106	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=A	reason=reputation	studytime=4	failures=0	schoolsup=yes	famsup=no	activities=no	higher=yes	internet=no	romantic=no	freetime=3	health=4	absences=5
107	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=4	failures=0	schoolsup=yes	famsup=yes	activities=no	higher=yes	internet=yes	romantic=no	freetime=1	health=3	absences=5
108	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=3	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=5	absences=2
109	18	school=GP	sex=M	age=1	address=R	famsize=GT3	Pstatus=T	reason=home	studytime=4	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=3	health=1	absences=4
110	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=T	reason=other	studytime=3	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=4	health=4	absences=3
111	18	school=GP	sex=M	age=1	address=U	famsize=LE3	Pstatus=A	reason=course	studytime=1	failures=0	schoolsup=no	famsup=no	activities=yes	higher=yes	internet=yes	romantic=no	freetime=5	health=4	absences=4
112	18	school=GP	sex=F	age=1	address=R	famsize=GT3	Pstatus=T	reason=reputation	studytime=3	failures=1	schoolsup=yes	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=1	health=2	absences=1
113	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=2	failures=1	schoolsup=yes	famsup=no	activities=yes	higher=yes	internet=yes	romantic=no	freetime=1	health=5	absences=4
114	18	school=GP	sex=M	age=1	address=U	famsize=LE3	Pstatus=T	reason=course	studytime=1	failures=0	schoolsup=no	famsup=no	activities=no	higher=yes	internet=yes	romantic=no	freetime=5	health=3	absences=5
115	18	school=GP	sex=M	age=1	address=R	famsize=GT3	Pstatus=T	reason=reputation	studytime=2	failures=0	schoolsup=no	famsup=no	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=4	health=5	absences=5
116	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=4	health=5	absences=2
117	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=no	romantic=no	freetime=4	health=2	absences=2
118	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=1	failures=0	schoolsup=no	famsup=no	activities=yes	higher=yes	internet=yes	romantic=no	freetime=4	health=5	absences=1
119	18	school=GP	sex=M	age=1	address=R	famsize=GT3	Pstatus=T	reason=course	studytime=2	failures=1	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=2	health=5	absences=6
120	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=reputation	studytime=1	failures=0	schoolsup=no	famsup=no	activities=no	higher=yes	internet=yes	romantic=no	freetime=4	health=4	absences=4
121	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=2	failures=0	schoolsup=no	famsup=no	activities=no	higher=yes	internet=yes	romantic=no	freetime=2	health=1	absences=2
122	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=4	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=5	health=5	absences=4
123	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=T	reason=course	studytime=2	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=2	health=5	absences=2
124	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=1	failures=0	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=4	health=5	absences=6
125	18	school=GP	sex=F	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=2	failures=0	schoolsup=no	famsup=no	activities=no	higher=yes	internet=yes	romantic=yes	freetime=4	health=5	absences=1
126	18	school=GP	sex=M	age=1	address=U	famsize=GT3	Pstatus=T	reason=home	studytime=1	failures=0	schoolsup=yes	famsup=no	activities=no	higher=yes	internet=yes	romantic=no	freetime=5	health=5	absences=1
127	18	school=GP	sex=F	age=1	address=U	famsize=LE3	Pstatus=A	reason=home	studytime=2	failures=0	schoolsup=yes	famsup=no	activities=yes	higher=yes	internet=yes	romantic=yes	freetime=3	health=1	absences=1
128	18	school=GP	sex=F	age=2	address=U	famsize=GT3	Pstatus=T	reason=course	studytime=2	failures=3	schoolsup=no	famsup=yes	activities=no	higher=no	internet=no	romantic=no	freetime=4	health=5	absences=2
129	18	school=GP	sex=M	age=2	address=R	famsize=GT3	Pstatus=T	reason=reputation	studytime=1	failures=2	schoolsup=no	famsup=yes	activities=yes	higher=yes	internet=yes	romantic=no	freetime=3	health=4	absences=1
